Date ;S&P500;Dax40;Nikkei;EUR/USD;JPY/USD;Boeing;Airbus;Volskwagen ;ASML ;NVIDIA;Stellantis
24/09/2018; $2.919,37 ; € 12.350,82 ; ¥23.869,93 ; $1,17 ; $0,01 ; $367,99 ; € 105,20 ; € 151,00 ; € 162,14 ; $6,64 ; € 24,37 
25/09/2018; $2.915,56 ; € 12.374,66 ; ¥23.940,26 ; $1,18 ; $0,01 ; $367,23 ; € 104,31 ; € 148,20 ; € 162,26 ; $6,71 ; € 23,38 
26/09/2018; $2.905,97 ; € 12.385,89 ; ¥24.033,79 ; $1,17 ; $0,01 ; $365,03 ; € 107,68 ; € 148,50 ; € 161,54 ; $6,67 ; € 23,77 
27/09/2018; $2.914,00 ; € 12.435,59 ; ¥23.796,74 ; $1,16 ; $0,01 ; $367,39 ; € 108,10 ; € 152,50 ; € 162,44 ; $6,69 ; € 23,63 
28/09/2018; $2.913,98 ; € 12.246,73 ; ¥24.120,04 ; $1,16 ; $0,01 ; $371,90 ; € 107,39 ; € 148,50 ; € 160,90 ; $7,03 ; € 23,23 
01/10/2018; $2.924,59 ; € 12.339,03 ; ¥24.245,76 ; $1,16 ; $0,01 ; $382,29 ; € 106,61 ; € 150,30 ; € 164,90 ; $7,23 ; € 22,81 
02/10/2018; $2.923,43 ; € 12.287,58 ; ¥24.270,62 ; $1,15 ; $0,01 ; $386,37 ; € 104,91 ; € 151,30 ; € 165,72 ; $7,16 ; € 22,26 
03/10/2018; $2.925,51 ; € 12.287,58 ; ¥24.110,96 ; $1,15 ; $0,01 ; $392,30 ; € 106,28 ; € 151,30 ; € 164,88 ; $7,17 ; € 22,31 
04/10/2018; $2.901,61 ; € 12.244,14 ; ¥23.975,62 ; $1,15 ; $0,01 ; $389,99 ; € 104,49 ; € 150,30 ; € 162,80 ; $6,98 ; € 22,05 
05/10/2018; $2.885,57 ; € 12.111,90 ; ¥23.783,72 ; $1,15 ; $0,01 ; $386,47 ; € 103,24 ; € 148,40 ; € 160,26 ; $6,75 ; € 21,91 
08/10/2018; $2.884,43 ; € 11.947,16 ; ¥23.783,72 ; $1,15 ; $0,01 ; $385,77 ; € 102,86 ; € 145,40 ; € 157,74 ; $6,64 ; € 21,70 
09/10/2018; $2.880,34 ; € 11.977,22 ; ¥23.469,39 ; $1,15 ; $0,01 ; $385,44 ; € 101,75 ; € 145,00 ; € 159,12 ; $6,64 ; € 21,65 
10/10/2018; $2.785,68 ; € 11.712,50 ; ¥23.506,04 ; $1,15 ; $0,01 ; $367,47 ; € 98,26 ; € 140,20 ; € 150,36 ; $6,14 ; € 20,62 
11/10/2018; $2.728,37 ; € 11.539,35 ; ¥22.590,86 ; $1,16 ; $0,01 ; $358,11 ; € 96,62 ; € 137,70 ; € 150,00 ; $5,88 ; € 20,75 
12/10/2018; $2.767,13 ; € 11.523,81 ; ¥22.694,66 ; $1,16 ; $0,01 ; $360,11 ; € 99,53 ; € 138,00 ; € 149,38 ; $6,16 ; € 21,15 
15/10/2018; $2.750,79 ; € 11.614,16 ; ¥22.271,30 ; $1,16 ; $0,01 ; $358,88 ; € 97,09 ; € 141,50 ; € 150,18 ; $5,88 ; € 21,20 
16/10/2018; $2.809,92 ; € 11.776,55 ; ¥22.549,24 ; $1,16 ; $0,01 ; $368,25 ; € 100,97 ; € 145,10 ; € 155,00 ; $6,15 ; € 21,65 
17/10/2018; $2.809,21 ; € 11.715,03 ; ¥22.841,12 ; $1,15 ; $0,01 ; $365,50 ; € 100,12 ; € 145,90 ; € 160,38 ; $6,08 ; € 20,65 
18/10/2018; $2.768,78 ; € 11.589,21 ; ¥22.658,16 ; $1,15 ; $0,01 ; $359,35 ; € 98,58 ; € 143,00 ; € 155,32 ; $5,99 ; € 20,68 
19/10/2018; $2.767,78 ; € 11.553,83 ; ¥22.532,08 ; $1,15 ; $0,01 ; $356,26 ; € 97,23 ; € 138,80 ; € 153,82 ; $5,73 ; € 20,16 
22/10/2018; $2.755,88 ; € 11.524,34 ; ¥22.614,82 ; $1,15 ; $0,01 ; $355,98 ; € 95,60 ; € 139,70 ; € 152,78 ; $5,78 ; € 19,75 
23/10/2018; $2.740,69 ; € 11.274,28 ; ¥22.010,78 ; $1,15 ; $0,01 ; $350,05 ; € 93,45 ; € 137,30 ; € 147,86 ; $5,53 ; € 20,03 
24/10/2018; $2.656,10 ; € 11.191,63 ; ¥22.091,18 ; $1,14 ; $0,01 ; $354,65 ; € 94,61 ; € 131,60 ; € 142,46 ; $4,99 ; € 19,06 
25/10/2018; $2.705,57 ; € 11.307,12 ; ¥21.268,73 ; $1,14 ; $0,01 ; $363,77 ; € 97,22 ; € 134,60 ; € 147,52 ; $5,20 ; € 20,33 
26/10/2018; $2.658,69 ; € 11.200,62 ; ¥21.184,60 ; $1,14 ; $0,01 ; $359,27 ; € 95,45 ; € 131,60 ; € 145,96 ; $4,96 ; € 20,57 
29/10/2018; $2.641,25 ; € 11.335,48 ; ¥21.149,80 ; $1,14 ; $0,01 ; $335,59 ; € 95,13 ; € 139,80 ; € 145,22 ; $4,64 ; € 20,86 
30/10/2018; $2.682,63 ; € 11.287,39 ; ¥21.457,29 ; $1,13 ; $0,01 ; $349,91 ; € 93,21 ; € 144,10 ; € 147,74 ; $5,08 ; € 20,70 
31/10/2018; $2.711,74 ; € 11.447,51 ; ¥21.920,46 ; $1,13 ; $0,01 ; $354,86 ; € 96,99 ; € 146,10 ; € 150,92 ; $5,27 ; € 21,03 
01/11/2018; $2.740,37 ; € 11.468,54 ; ¥21.687,65 ; $1,14 ; $0,01 ; $363,07 ; € 95,79 ; € 147,70 ; € 151,96 ; $5,45 ; € 20,81 
02/11/2018; $2.723,06 ; € 11.518,99 ; ¥22.243,66 ; $1,14 ; $0,01 ; $357,75 ; € 94,91 ; € 151,70 ; € 152,90 ; $5,37 ; € 21,06 
05/11/2018; $2.738,31 ; € 11.494,96 ; ¥21.898,99 ; $1,14 ; $0,01 ; $361,98 ; € 94,68 ; € 150,90 ; € 150,28 ; $5,29 ; € 20,83 
06/11/2018; $2.755,45 ; € 11.484,34 ; ¥22.147,75 ; $1,14 ; $0,01 ; $366,47 ; € 95,15 ; € 151,70 ; € 154,48 ; $5,28 ; € 20,83 
07/11/2018; $2.813,89 ; € 11.579,10 ; ¥22.085,80 ; $1,14 ; $0,01 ; $372,02 ; € 95,39 ; € 151,60 ; € 154,74 ; $5,34 ; € 21,21 
08/11/2018; $2.806,83 ; € 11.527,32 ; ¥22.486,92 ; $1,14 ; $0,01 ; $370,77 ; € 94,95 ; € 147,80 ; € 153,64 ; $5,15 ; € 21,11 
09/11/2018; $2.781,01 ; € 11.529,16 ; ¥22.250,25 ; $1,13 ; $0,01 ; $369,34 ; € 93,99 ; € 142,60 ; € 152,22 ; $5,14 ; € 20,68 
12/11/2018; $2.726,22 ; € 11.325,44 ; ¥22.269,88 ; $1,12 ; $0,01 ; $357,03 ; € 93,70 ; € 142,60 ; € 148,90 ; $4,74 ; € 20,57 
13/11/2018; $2.722,18 ; € 11.472,22 ; ¥21.810,52 ; $1,13 ; $0,01 ; $349,51 ; € 95,71 ; € 142,40 ; € 153,16 ; $4,98 ; € 20,64 
14/11/2018; $2.701,58 ; € 11.412,53 ; ¥21.846,48 ; $1,13 ; $0,01 ; $344,72 ; € 94,83 ; € 145,20 ; € 153,02 ; $4,93 ; € 20,88 
15/11/2018; $2.730,20 ; € 11.353,67 ; ¥21.803,62 ; $1,13 ; $0,01 ; $341,57 ; € 93,17 ; € 145,50 ; € 152,30 ; $5,06 ; € 19,79 
16/11/2018; $2.736,27 ; € 11.341,00 ; ¥21.680,34 ; $1,14 ; $0,01 ; $335,95 ; € 92,21 ; € 142,60 ; € 147,74 ; $4,11 ; € 19,82 
19/11/2018; $2.690,73 ; € 11.244,54 ; ¥21.821,16 ; $1,15 ; $0,01 ; $320,94 ; € 91,89 ; € 143,70 ; € 143,96 ; $3,62 ; € 19,76 
20/11/2018; $2.641,89 ; € 11.066,41 ; ¥21.583,12 ; $1,14 ; $0,01 ; $317,70 ; € 90,40 ; € 141,60 ; € 141,28 ; $3,73 ; € 19,37 
21/11/2018; $2.649,93 ; € 11.244,17 ; ¥21.507,54 ; $1,14 ; $0,01 ; $317,32 ; € 92,49 ; € 147,90 ; € 145,30 ; $3,62 ; € 19,51 
22/11/2018; $2.649,93 ; € 11.138,49 ; ¥21.646,55 ; $1,14 ; $0,01 ; $317,32 ; € 91,65 ; € 146,40 ; € 142,74 ; $3,62 ; € 19,30 
23/11/2018; $2.632,56 ; € 11.192,69 ; ¥21.646,55 ; $1,13 ; $0,01 ; $312,32 ; € 92,73 ; € 146,20 ; € 144,50 ; $3,63 ; € 19,30 
26/11/2018; $2.673,45 ; € 11.354,72 ; ¥21.812,00 ; $1,13 ; $0,01 ; $316,36 ; € 92,89 ; € 148,60 ; € 146,66 ; $3,83 ; € 19,28 
27/11/2018; $2.682,17 ; € 11.309,11 ; ¥21.952,40 ; $1,13 ; $0,01 ; $318,03 ; € 93,01 ; € 149,50 ; € 148,58 ; $3,84 ; € 19,24 
28/11/2018; $2.743,79 ; € 11.298,88 ; ¥22.177,02 ; $1,14 ; $0,01 ; $333,50 ; € 92,81 ; € 145,30 ; € 149,86 ; $4,00 ; € 19,33 
29/11/2018; $2.737,76 ; € 11.298,23 ; ¥22.262,60 ; $1,14 ; $0,01 ; $342,56 ; € 94,16 ; € 146,10 ; € 151,24 ; $3,93 ; € 19,47 
30/11/2018; $2.760,17 ; € 11.257,24 ; ¥22.351,06 ; $1,13 ; $0,01 ; $346,76 ; € 93,93 ; € 144,80 ; € 149,10 ; $4,09 ; € 19,40 
03/12/2018; $2.790,37 ; € 11.465,46 ; ¥22.574,76 ; $1,14 ; $0,01 ; $359,96 ; € 95,00 ; € 149,50 ; € 154,04 ; $4,25 ; € 19,22 
04/12/2018; $2.700,06 ; € 11.335,32 ; ¥22.036,05 ; $1,13 ; $0,01 ; $342,50 ; € 93,58 ; € 142,00 ; € 153,16 ; $3,93 ; € 19,33 
05/12/2018; $2.700,06 ; € 11.200,24 ; ¥21.919,33 ; $1,13 ; $0,01 ; $342,50 ; € 91,63 ; € 144,40 ; € 149,32 ; $3,93 ; € 18,67 
06/12/2018; $2.695,95 ; € 10.810,98 ; ¥21.501,62 ; $1,14 ; $0,01 ; $331,90 ; € 87,99 ; € 139,20 ; € 143,56 ; $3,96 ; € 18,11 
07/12/2018; $2.633,08 ; € 10.788,09 ; ¥21.678,68 ; $1,14 ; $0,01 ; $323,22 ; € 88,42 ; € 141,30 ; € 141,56 ; $3,69 ; € 17,92 
10/12/2018; $2.637,72 ; € 10.622,07 ; ¥21.219,50 ; $1,14 ; $0,01 ; $326,35 ; € 86,85 ; € 139,10 ; € 140,64 ; $3,80 ; € 17,20 
11/12/2018; $2.636,78 ; € 10.780,51 ; ¥21.148,02 ; $1,13 ; $0,01 ; $322,03 ; € 87,95 ; € 143,00 ; € 142,94 ; $3,70 ; € 17,43 
12/12/2018; $2.651,07 ; € 10.929,43 ; ¥21.602,75 ; $1,14 ; $0,01 ; $326,69 ; € 90,81 ; € 149,20 ; € 146,36 ; $3,72 ; € 18,24 
13/12/2018; $2.650,54 ; € 10.924,70 ; ¥21.816,19 ; $1,14 ; $0,01 ; $325,47 ; € 89,31 ; € 149,70 ; € 144,72 ; $3,72 ; € 18,30 
14/12/2018; $2.599,95 ; € 10.865,77 ; ¥21.374,83 ; $1,13 ; $0,01 ; $318,75 ; € 88,02 ; € 146,80 ; € 144,08 ; $3,66 ; € 18,24 
17/12/2018; $2.545,94 ; € 10.772,20 ; ¥21.506,88 ; $1,13 ; $0,01 ; $316,13 ; € 87,01 ; € 145,40 ; € 144,48 ; $3,59 ; € 18,10 
18/12/2018; $2.546,16 ; € 10.740,89 ; ¥21.115,45 ; $1,14 ; $0,01 ; $328,06 ; € 88,00 ; € 145,70 ; € 143,14 ; $3,67 ; € 18,36 
19/12/2018; $2.506,96 ; € 10.766,21 ; ¥20.987,92 ; $1,14 ; $0,01 ; $319,55 ; € 86,56 ; € 145,70 ; € 140,98 ; $3,46 ; € 18,65 
20/12/2018; $2.467,42 ; € 10.611,10 ; ¥20.392,58 ; $1,14 ; $0,01 ; $313,05 ; € 82,72 ; € 142,70 ; € 134,78 ; $3,38 ; € 18,14 
21/12/2018; $2.416,62 ; € 10.633,82 ; ¥20.166,19 ; $1,14 ; $0,01 ; $304,55 ; € 82,49 ; € 142,90 ; € 132,98 ; $3,24 ; € 18,60 
24/12/2018; $2.351,10 ; € 10.633,82 ; ¥20.166,19 ; $1,14 ; $0,01 ; $294,16 ; € 81,03 ; € 142,90 ; € 130,88 ; $3,18 ; € 18,17 
25/12/2018; $2.351,10 ; € 10.633,82 ; ¥19.155,74 ; $1,14 ; $0,01 ; $294,16 ; € 81,03 ; € 142,90 ; € 130,88 ; $3,18 ; € 18,17 
26/12/2018; $2.467,70 ; € 10.633,82 ; ¥19.327,06 ; $1,14 ; $0,01 ; $313,93 ; € 81,03 ; € 142,90 ; € 130,88 ; $3,33 ; € 18,17 
27/12/2018; $2.488,83 ; € 10.381,51 ; ¥20.077,62 ; $1,14 ; $0,01 ; $317,14 ; € 81,50 ; € 135,10 ; € 132,62 ; $3,28 ; € 18,10 
28/12/2018; $2.485,74 ; € 10.558,96 ; ¥20.014,77 ; $1,14 ; $0,01 ; $316,38 ; € 83,15 ; € 137,70 ; € 136,62 ; $3,34 ; € 18,26 
31/12/2018; $2.506,85 ; € 10.558,96 ; ¥20.014,77 ; $1,15 ; $0,01 ; $322,50 ; € 83,34 ; € 137,70 ; € 137,16 ; $3,34 ; € 18,65 
01/01/2019; $2.506,85 ; € 10.558,96 ; ¥20.014,77 ; $1,15 ; $0,01 ; $322,50 ; € 83,34 ; € 137,70 ; € 137,16 ; $3,34 ; € 18,65 
02/01/2019; $2.510,03 ; € 10.580,19 ; ¥20.014,77 ; $1,13 ; $0,01 ; $323,81 ; € 83,55 ; € 136,00 ; € 137,46 ; $3,41 ; € 18,12 
03/01/2019; $2.447,89 ; € 10.416,66 ; ¥20.014,77 ; $1,14 ; $0,01 ; $310,90 ; € 80,61 ; € 135,50 ; € 131,74 ; $3,20 ; € 18,01 
04/01/2019; $2.531,94 ; € 10.767,69 ; ¥19.561,96 ; $1,14 ; $0,01 ; $327,08 ; € 84,50 ; € 140,90 ; € 133,70 ; $3,40 ; € 18,91 
07/01/2019; $2.549,69 ; € 10.747,81 ; ¥20.038,97 ; $1,15 ; $0,01 ; $328,11 ; € 82,95 ; € 142,00 ; € 137,04 ; $3,59 ; € 19,39 
08/01/2019; $2.574,41 ; € 10.803,98 ; ¥20.204,04 ; $1,14 ; $0,01 ; $340,53 ; € 86,01 ; € 143,90 ; € 136,12 ; $3,50 ; € 19,64 
09/01/2019; $2.584,96 ; € 10.893,32 ; ¥20.427,06 ; $1,15 ; $0,01 ; $343,83 ; € 89,02 ; € 147,80 ; € 141,00 ; $3,56 ; € 19,80 
10/01/2019; $2.596,64 ; € 10.921,59 ; ¥20.163,80 ; $1,15 ; $0,01 ; $352,61 ; € 88,95 ; € 146,60 ; € 140,14 ; $3,63 ; € 20,07 
11/01/2019; $2.596,26 ; € 10.887,46 ; ¥20.359,70 ; $1,15 ; $0,01 ; $352,90 ; € 87,73 ; € 145,00 ; € 140,78 ; $3,72 ; € 20,31 
14/01/2019; $2.582,61 ; € 10.855,91 ; ¥20.359,70 ; $1,15 ; $0,01 ; $350,36 ; € 89,25 ; € 146,70 ; € 138,90 ; $3,76 ; € 20,37 
15/01/2019; $2.610,30 ; € 10.891,79 ; ¥20.555,29 ; $1,14 ; $0,01 ; $352,24 ; € 91,63 ; € 147,30 ; € 139,52 ; $3,75 ; € 20,64 
16/01/2019; $2.616,10 ; € 10.931,24 ; ¥20.442,75 ; $1,14 ; $0,01 ; $352,06 ; € 91,86 ; € 146,90 ; € 139,10 ; $3,72 ; € 21,32 
17/01/2019; $2.635,96 ; € 10.918,62 ; ¥20.402,27 ; $1,14 ; $0,01 ; $359,09 ; € 91,09 ; € 145,00 ; € 137,50 ; $3,79 ; € 21,09 
18/01/2019; $2.670,71 ; € 11.205,54 ; ¥20.666,07 ; $1,14 ; $0,01 ; $364,73 ; € 92,97 ; € 147,20 ; € 142,88 ; $3,92 ; € 21,33 
21/01/2019; $2.670,71 ; € 11.136,20 ; ¥20.719,33 ; $1,14 ; $0,01 ; $364,73 ; € 93,81 ; € 147,30 ; € 143,54 ; $3,92 ; € 21,25 
22/01/2019; $2.632,90 ; € 11.090,11 ; ¥20.622,91 ; $1,14 ; $0,01 ; $357,90 ; € 94,06 ; € 145,10 ; € 141,36 ; $3,72 ; € 21,34 
23/01/2019; $2.638,70 ; € 11.071,54 ; ¥20.593,72 ; $1,14 ; $0,01 ; $358,61 ; € 93,12 ; € 143,40 ; € 142,62 ; $3,73 ; € 21,00 
24/01/2019; $2.642,33 ; € 11.130,18 ; ¥20.574,63 ; $1,13 ; $0,01 ; $358,27 ; € 95,22 ; € 148,20 ; € 148,80 ; $3,95 ; € 21,57 
25/01/2019; $2.664,76 ; € 11.281,79 ; ¥20.773,56 ; $1,14 ; $0,01 ; $364,20 ; € 95,80 ; € 153,70 ; € 154,44 ; $4,00 ; € 21,93 
28/01/2019; $2.643,85 ; € 11.210,31 ; ¥20.649,00 ; $1,14 ; $0,01 ; $362,97 ; € 94,72 ; € 152,30 ; € 153,24 ; $3,45 ; € 21,58 
29/01/2019; $2.640,00 ; € 11.218,83 ; ¥20.664,64 ; $1,14 ; $0,01 ; $364,91 ; € 95,35 ; € 151,70 ; € 151,66 ; $3,29 ; € 21,69 
30/01/2019; $2.681,05 ; € 11.181,66 ; ¥20.556,54 ; $1,15 ; $0,01 ; $387,72 ; € 98,27 ; € 151,00 ; € 152,50 ; $3,43 ; € 21,86 
31/01/2019; $2.704,10 ; € 11.173,10 ; ¥20.773,49 ; $1,14 ; $0,01 ; $385,62 ; € 99,49 ; € 150,90 ; € 153,22 ; $3,59 ; € 21,99 
01/02/2019; $2.706,53 ; € 11.180,66 ; ¥20.788,39 ; $1,15 ; $0,01 ; $387,43 ; € 100,38 ; € 153,20 ; € 155,50 ; $3,62 ; € 22,24 
04/02/2019; $2.724,87 ; € 11.176,58 ; ¥20.883,77 ; $1,14 ; $0,01 ; $397,00 ; € 100,66 ; € 150,30 ; € 156,50 ; $3,73 ; € 21,89 
05/02/2019; $2.737,70 ; € 11.367,98 ; ¥20.844,45 ; $1,14 ; $0,01 ; $410,18 ; € 101,25 ; € 151,90 ; € 158,60 ; $3,75 ; € 21,92 
06/02/2019; $2.731,61 ; € 11.324,72 ; ¥20.874,06 ; $1,14 ; $0,01 ; $411,11 ; € 101,33 ; € 152,00 ; € 164,00 ; $3,83 ; € 21,56 
07/02/2019; $2.706,05 ; € 11.022,02 ; ¥20.751,28 ; $1,13 ; $0,01 ; $405,17 ; € 99,10 ; € 146,80 ; € 160,00 ; $3,69 ; € 20,92 
08/02/2019; $2.707,88 ; € 10.906,78 ; ¥20.333,17 ; $1,13 ; $0,01 ; $404,91 ; € 99,21 ; € 144,30 ; € 157,68 ; $3,70 ; € 20,62 
11/02/2019; $2.709,80 ; € 11.014,59 ; ¥20.333,17 ; $1,13 ; $0,01 ; $403,95 ; € 101,25 ; € 143,80 ; € 158,70 ; $3,66 ; € 21,08 
12/02/2019; $2.744,73 ; € 11.126,08 ; ¥20.864,21 ; $1,13 ; $0,01 ; $410,72 ; € 102,03 ; € 146,90 ; € 160,58 ; $3,78 ; € 21,68 
13/02/2019; $2.753,03 ; € 11.167,22 ; ¥21.144,48 ; $1,13 ; $0,01 ; $410,58 ; € 103,61 ; € 146,90 ; € 161,32 ; $3,82 ; € 21,39 
14/02/2019; $2.745,73 ; € 11.089,79 ; ¥21.139,71 ; $1,13 ; $0,01 ; $409,82 ; € 106,39 ; € 146,40 ; € 162,52 ; $3,86 ; € 20,93 
15/02/2019; $2.775,60 ; € 11.299,80 ; ¥20.900,63 ; $1,13 ; $0,01 ; $417,97 ; € 110,17 ; € 146,40 ; € 163,08 ; $3,93 ; € 21,29 
18/02/2019; $2.775,60 ; € 11.299,20 ; ¥21.281,85 ; $1,13 ; $0,01 ; $417,97 ; € 110,44 ; € 146,40 ; € 162,00 ; $3,93 ; € 21,37 
19/02/2019; $2.779,76 ; € 11.309,21 ; ¥21.302,65 ; $1,13 ; $0,01 ; $416,26 ; € 110,33 ; € 145,50 ; € 161,14 ; $3,92 ; € 21,57 
20/02/2019; $2.784,70 ; € 11.401,97 ; ¥21.431,49 ; $1,13 ; $0,01 ; $421,55 ; € 110,31 ; € 151,00 ; € 161,84 ; $3,96 ; € 22,18 
21/02/2019; $2.774,88 ; € 11.423,28 ; ¥21.464,23 ; $1,13 ; $0,01 ; $417,58 ; € 110,54 ; € 151,20 ; € 160,36 ; $3,89 ; € 22,35 
22/02/2019; $2.792,67 ; € 11.457,70 ; ¥21.425,51 ; $1,13 ; $0,01 ; $424,05 ; € 112,87 ; € 151,60 ; € 162,86 ; $3,98 ; € 22,31 
25/02/2019; $2.796,11 ; € 11.505,39 ; ¥21.528,23 ; $1,14 ; $0,01 ; $426,87 ; € 112,51 ; € 154,80 ; € 164,96 ; $3,97 ; € 22,76 
26/02/2019; $2.793,90 ; € 11.540,79 ; ¥21.449,39 ; $1,14 ; $0,01 ; $426,77 ; € 112,29 ; € 155,50 ; € 163,64 ; $3,93 ; € 22,09 
27/02/2019; $2.792,38 ; € 11.487,33 ; ¥21.556,51 ; $1,14 ; $0,01 ; $435,44 ; € 112,63 ; € 155,90 ; € 161,68 ; $3,89 ; € 22,50 
28/02/2019; $2.784,49 ; € 11.515,64 ; ¥21.385,16 ; $1,14 ; $0,01 ; $439,96 ; € 112,77 ; € 155,10 ; € 161,12 ; $3,86 ; € 22,36 
01/03/2019; $2.803,69 ; € 11.601,68 ; ¥21.602,69 ; $1,14 ; $0,01 ; $440,62 ; € 113,07 ; € 157,40 ; € 161,46 ; $3,91 ; € 22,81 
04/03/2019; $2.792,81 ; € 11.592,66 ; ¥21.822,04 ; $1,13 ; $0,01 ; $432,69 ; € 113,18 ; € 156,90 ; € 163,88 ; $3,92 ; € 23,08 
05/03/2019; $2.789,65 ; € 11.620,74 ; ¥21.726,28 ; $1,13 ; $0,01 ; $430,12 ; € 112,41 ; € 156,40 ; € 163,92 ; $3,91 ; € 22,80 
06/03/2019; $2.771,45 ; € 11.587,63 ; ¥21.596,81 ; $1,13 ; $0,01 ; $424,46 ; € 112,89 ; € 154,60 ; € 160,94 ; $3,80 ; € 22,21 
07/03/2019; $2.748,93 ; € 11.517,80 ; ¥21.456,01 ; $1,12 ; $0,01 ; $422,56 ; € 111,91 ; € 152,80 ; € 159,40 ; $3,73 ; € 21,35 
08/03/2019; $2.743,07 ; € 11.457,84 ; ¥21.025,56 ; $1,12 ; $0,01 ; $422,54 ; € 110,70 ; € 150,50 ; € 158,30 ; $3,77 ; € 21,13 
11/03/2019; $2.783,30 ; € 11.543,48 ; ¥21.125,09 ; $1,12 ; $0,01 ; $400,01 ; € 112,13 ; € 150,90 ; € 161,18 ; $4,03 ; € 21,55 
12/03/2019; $2.791,52 ; € 11.524,17 ; ¥21.503,69 ; $1,13 ; $0,01 ; $375,41 ; € 113,74 ; € 149,20 ; € 162,00 ; $4,06 ; € 21,39 
13/03/2019; $2.810,92 ; € 11.572,41 ; ¥21.290,24 ; $1,13 ; $0,01 ; $377,14 ; € 116,02 ; € 149,80 ; € 161,92 ; $4,22 ; € 21,65 
14/03/2019; $2.808,48 ; € 11.587,47 ; ¥21.287,02 ; $1,13 ; $0,01 ; $373,30 ; € 116,14 ; € 147,00 ; € 162,16 ; $4,14 ; € 21,87 
15/03/2019; $2.822,48 ; € 11.685,69 ; ¥21.450,85 ; $1,13 ; $0,01 ; $378,99 ; € 116,82 ; € 148,00 ; € 169,70 ; $4,25 ; € 22,16 
18/03/2019; $2.832,94 ; € 11.657,06 ; ¥21.584,50 ; $1,13 ; $0,01 ; $372,28 ; € 117,14 ; € 149,10 ; € 167,40 ; $4,22 ; € 22,28 
19/03/2019; $2.832,57 ; € 11.788,41 ; ¥21.566,85 ; $1,13 ; $0,01 ; $373,43 ; € 118,13 ; € 152,70 ; € 167,98 ; $4,39 ; € 22,89 
20/03/2019; $2.824,23 ; € 11.603,89 ; ¥21.608,92 ; $1,14 ; $0,01 ; $376,16 ; € 117,00 ; € 149,90 ; € 166,18 ; $4,36 ; € 22,15 
21/03/2019; $2.854,88 ; € 11.549,96 ; ¥21.608,92 ; $1,14 ; $0,01 ; $372,70 ; € 117,69 ; € 147,50 ; € 169,58 ; $4,60 ; € 22,20 
22/03/2019; $2.800,71 ; € 11.364,17 ; ¥21.627,34 ; $1,13 ; $0,01 ; $362,17 ; € 113,76 ; € 144,90 ; € 167,30 ; $4,44 ; € 21,75 
25/03/2019; $2.798,36 ; € 11.346,65 ; ¥20.977,11 ; $1,13 ; $0,01 ; $370,46 ; € 113,20 ; € 143,80 ; € 165,10 ; $4,34 ; € 21,12 
26/03/2019; $2.818,46 ; € 11.419,48 ; ¥21.428,39 ; $1,13 ; $0,01 ; $370,38 ; € 115,49 ; € 143,00 ; € 166,00 ; $4,42 ; € 21,06 
27/03/2019; $2.805,37 ; € 11.419,04 ; ¥21.378,73 ; $1,12 ; $0,01 ; $374,21 ; € 114,63 ; € 143,50 ; € 163,28 ; $4,41 ; € 21,63 
28/03/2019; $2.815,44 ; € 11.428,16 ; ¥21.033,76 ; $1,12 ; $0,01 ; $374,44 ; € 115,41 ; € 143,30 ; € 163,36 ; $4,43 ; € 21,32 
29/03/2019; $2.834,40 ; € 11.526,04 ; ¥21.205,81 ; $1,12 ; $0,01 ; $381,42 ; € 117,04 ; € 145,10 ; € 167,20 ; $4,49 ; € 21,74 
01/04/2019; $2.867,19 ; € 11.681,99 ; ¥21.509,03 ; $1,12 ; $0,01 ; $391,54 ; € 116,90 ; € 149,00 ; € 170,50 ; $4,56 ; € 22,65 
02/04/2019; $2.867,24 ; € 11.754,79 ; ¥21.505,31 ; $1,12 ; $0,01 ; $390,75 ; € 116,36 ; € 151,05 ; € 172,50 ; $4,58 ; € 23,03 
03/04/2019; $2.873,40 ; € 11.954,40 ; ¥21.713,21 ; $1,12 ; $0,01 ; $384,74 ; € 117,67 ; € 153,40 ; € 176,22 ; $4,72 ; € 23,23 
04/04/2019; $2.879,39 ; € 11.988,01 ; ¥21.724,95 ; $1,12 ; $0,01 ; $395,86 ; € 116,96 ; € 154,85 ; € 176,84 ; $4,71 ; € 23,31 
05/04/2019; $2.892,74 ; € 12.009,75 ; ¥21.807,50 ; $1,12 ; $0,01 ; $391,93 ; € 117,81 ; € 153,00 ; € 179,32 ; $4,77 ; € 23,23 
08/04/2019; $2.895,77 ; € 11.963,40 ; ¥21.761,65 ; $1,13 ; $0,01 ; $374,52 ; € 119,86 ; € 153,95 ; € 179,74 ; $4,79 ; € 23,17 
09/04/2019; $2.878,20 ; € 11.850,57 ; ¥21.802,59 ; $1,13 ; $0,01 ; $369,04 ; € 117,63 ; € 151,85 ; € 179,20 ; $4,73 ; € 22,95 
10/04/2019; $2.888,21 ; € 11.905,91 ; ¥21.687,57 ; $1,13 ; $0,01 ; $364,94 ; € 115,65 ; € 151,60 ; € 177,80 ; $4,80 ; € 22,91 
11/04/2019; $2.888,32 ; € 11.935,20 ; ¥21.711,38 ; $1,13 ; $0,01 ; $370,16 ; € 116,64 ; € 154,20 ; € 176,30 ; $4,79 ; € 23,48 
12/04/2019; $2.907,41 ; € 11.999,93 ; ¥21.870,56 ; $1,13 ; $0,01 ; $379,64 ; € 117,73 ; € 156,05 ; € 178,72 ; $4,75 ; € 23,93 
