Date;S&P500;Dax40;Nikkei;EUR/USD;EUR/JPY;Boeing;Airbus;Volskwagen;ASML;NVIDIA;Stellantis;Sony
2-7-2013;1614.08;7910.77;¥14098.74;1.29770;¥130.5800;101.4700;40.9079;149.8800;60.6600;0.3523;5.9900;4.3620
3-7-2013;1615.41;7829.32;¥14055.56;1.30060;¥129.9600;102.8900;40.4910;148.8800;60.8800;0.3533;6.2270;4.3300
4-7-2013;1615.41;7994.31;¥14018.93;1.29130;¥129.1700;102.8900;39.9401;154.1590;63.3800;0.3533;6.8600;4.3300
5-7-2013;1631.89;7806;¥14309.97;1.28300;¥129.8100;104.2000;41.3943;151.5500;62.8900;0.3560;7.0980;4.3520
8-7-2013;1640.46;7968.54;¥14109.34;1.28690;¥129.9100;104.3700;40.8980;153.5600;64.0600;0.3541;7.2600;4.3220
9-7-2013;1652.32;8057.75;¥14472.90;1.27800;¥129.2600;104.6800;41.3546;156.3570;63.5100;0.3560;7.3630;4.3560
10-7-2013;1652.62;8066.48;¥14416.60;1.29740;¥129.2900;105.5000;41.4192;156.2500;64.8400;0.3608;7.4630;4.3540
11-7-2013;1675.02;8158.8;¥14472.58;1.30940;¥129.5500;106.8800;41.2057;158.3040;66.5000;0.3658;7.5490;4.4400
12-7-2013;1680.19;8212.77;¥14506.25;1.30660;¥129.6300;101.8700;41.0568;160.7980;67.1000;0.3660;7.8690;4.4380
15-7-2013;1682.50;8234.81;¥14506.25;1.30620;¥130.4200;105.6600;40.9675;161.5000;66.9100;0.3653;7.8730;4.4480
16-7-2013;1676.26;8201.05;¥14599.12;1.31610;¥130.4100;104.2300;41.5333;160.5010;66.4800;0.3673;7.8990;4.3920
17-7-2013;1680.91;8254.72;¥14615.04;1.31240;¥130.6800;104.7900;41.3199;162.5940;67.8200;0.3653;7.9490;4.4200
18-7-2013;1689.37;8337.09;¥14808.50;1.31090;¥131.6100;107.6300;41.3546;164.9000;67.7900;0.3638;8.5010;4.4280
19-7-2013;1692.09;8331.57;¥14589.91;1.31420;¥132.2600;106.9600;41.9056;163.9970;67.6800;0.3560;8.5270;4.4220
22-7-2013;1695.53;8331.06;¥14658.04;1.31830;¥131.3600;106.8600;42.3274;162.4490;67.2000;0.3558;8.5000;4.5180
23-7-2013;1692.39;8314.23;¥14778.51;1.32210;¥131.4200;107.7900;42.2580;163.2980;66.6400;0.3553;8.4060;4.6020
24-7-2013;1685.94;8379.11;¥14731.28;1.32000;¥132.3200;106.9500;41.9205;165.4410;67.3600;0.3553;8.6760;4.5620
